CENSUS v1 records=6844 census_bytes=3361382400 census_default_heap=3224543232 census_upload_readback=136839168 d3d12ma_allocated=3361382400 d3d12ma_blocks=3712090112 driver_usage=4096929792 driver_budget=16165400576 swapchain=14764032 pso_creates=6765 pso_compiles=64 pso_driver_eager=1 descheap_bytes=32032768 cmdalloc=36 pso_compile_ms=19.6 pso_compile_max_ms=1.3 d3d12ma_allocated_video=3224543232 d3d12ma_blocks_video=3513581568
# STAGES label driver_usage_bytes census_bytes pso_creates
# STAGE device_created       0 0 0
# kind bytes w h d mips arr samples fmt bind misc usage alias "name"
T 0 16384 12288 1 1 1 1 BC5_UNORM 0x8 0x80 0 0 "VirtualTextureAtlas::texture"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
T 0 4096 3072 1 1 1 1 R32G32B32A32_UINT 0x40 0x80 0 0 "VirtualTextureAtlas::texture_raw_block"
T 0 16384 12288 1 1 1 1 BC3_UNORM 0x8 0x80 0 0 "VirtualTextureAtlas::texture"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
T 0 4096 3072 1 1 1 1 R32G32B32A32_UINT 0x40 0x80 0 0 "VirtualTextureAtlas::texture_raw_block"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 248384 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 97104 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 323328 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 41040 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 50768 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 24928 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 25744 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 800 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 800 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 800 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 384 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 384 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 475376 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 384 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 9984 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 588560 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 588560 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 9984 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 9984 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 24928 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 720 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 720 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89616 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 720 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 784 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 116080 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 8464 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 9136 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 8464 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 24928 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 23920 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 36592 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89248 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 35136 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 880 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 275168 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 89616 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 34464 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 79152 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 31296 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 79152 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 79152 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 88000 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 88000 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 78240 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 47312 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 110624 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 150496 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 96144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 272 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 1184 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304816 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 6336 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 52144 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 11520 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 2608 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 12096 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 8368 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 576 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 31408 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 32832 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 17856 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 576 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 44352 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 25072 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 3456 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 17008 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 5760 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 20736 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 32256 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 6912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 272 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 4336 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 27376 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 8640 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 3760 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 9520 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 7488 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 11520 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 22192 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 76336 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 304 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 215664 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 98912 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 29904 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
