CENSUS v1 records=6340 census_bytes=2428788736 census_default_heap=2343329792 census_upload_readback=85458944 d3d12ma_allocated=2428788736 d3d12ma_blocks=2610561024 driver_usage=2983800832 driver_budget=16165400576 swapchain=14764032 pso_creates=6765 pso_compiles=47 pso_driver_eager=1 descheap_bytes=32032768 cmdalloc=38 pso_compile_ms=13.3 pso_compile_max_ms=1.0 d3d12ma_allocated_video=2343329792 d3d12ma_blocks_video=2463760384
# STAGES label driver_usage_bytes census_bytes pso_creates
# STAGE device_created       0 0 0
# kind bytes w h d mips arr samples fmt bind misc usage alias "name"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 512 0 0 0 0 0 - 0xF 0x4 1 0 "frame_allocator"
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 512 0 0 0 0 0 - 0xF 0x4 1 0 "frame_allocator"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 20592 0 0 0 0 0 - 0x1 0x0 0 0 ""
B 65536 20816 0 0 0 0 0 - 0x1 0x0 0 0 ""
B 65536 16766 0 0 0 0 0 - 0x2 0x0 0 0 ""
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 18320 0 0 0 0 0 - 0x1 0x0 0 0 ""
B 65536 20192 0 0 0 0 0 - 0x1 0x0 0 0 ""
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 18864 0 0 0 0 0 - 0x1 0x0 0 0 ""
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
B 65536 8978 0 0 0 0 0 - 0x48 0x0 0 0 "wetmap"
T 61440 128 512 1 10 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Banana Tree Trunk_normal.dds"
T 61440 128 512 1 10 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Banana Tree Trunk_surface.dds"
T 61440 128 512 1 8 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Banana Tree Trunk_color.dds"
T 49152 256 128 1 9 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\_markers\start with ghost.dds"
T 28672 128 256 1 9 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Dead Trunk_normal.dds"
T 28672 128 256 1 8 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Tropic Tree Trunk_normal.dds"
T 28672 128 256 1 9 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Palm Tree Trunk_surface.dds"
T 28672 128 256 1 8 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Palm Tree Trunk_normal.dds"
T 28672 128 256 1 9 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Tropic Tree Trunk_surface.dds"
T 28672 128 256 1 8 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Tropic Tree Trunk_color.dds"
T 28672 128 256 1 8 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Palm Tree Trunk_color.dds"
T 28672 128 256 1 8 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Dead Trunk_color.dds"
T 28672 128 256 1 9 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Dead Trunk_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Tropic Tree Fronds_color.dds"
T 24576 96 51 1 1 1 1 R32_FLOAT 0x48 0x0 0 0 ""
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\enhanced\m67\m67_D.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male legs 18_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Tropic Tree Vines_color.dds"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Aztec Game Kit\Characters\Aztec Warrior 11.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Cellar\Flame - Candle.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male head 23_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\modern\flamethrower\flamethrower_D.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Bush\Jungle Bush_color.dds"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Aztec Game Kit\Characters\Aztec Witch1.dds"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Aztec Game Kit\Characters\Aztec Warrior 10.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\Adult Female\adult female head 15_surface.dds"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x48 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\lensflares\flare3.jpg"
T 24576 128 128 1 8 1 1 BC2_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\kita\kitagrenade\m67_n.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\kita\kitagrenade\m67_D.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male headgear 19_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Grass\Jungle Grass_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\Adult Female\adult female body 15_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Plants\Fern_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\kita\bio_grenade\Volume58_normal.dds"
T 24576 96 50 1 1 1 1 R10G10B10A2_UNORM 0x48 0x0 0 0 "rtGUIBlurredBackground[1]"
T 24576 96 50 1 1 1 1 R10G10B10A2_UNORM 0x48 0x0 0 0 "rtGUIBlurredBackground[2]"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Aztec Game Kit\Characters\Aztec Witch0.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Plants\Monstera_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\kita\bio_grenade\Volume58_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Plants\Red Ginger_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Animals\Birds\parrot_color.dds"
T 24576 128 128 1 8 1 1 BC2_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\enhanced\m67\m67_n.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\Adult Female\adult female hair 11_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male headgear 19_color.dds"
T 24576 192 101 1 1 1 1 R8_UNORM 0x48 0x0 0 0 ""
T 24576 192 101 1 1 1 1 R8_UNORM 0x48 0x0 0 0 ""
T 24576 192 101 1 1 1 1 R8_UNORM 0x48 0x0 0 0 ""
T 24576 128 128 1 8 1 1 BC2_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Animals\Mammals\rabbit_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\cybernoir\plasma\plasma_D.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Banana Tree Fronds_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\Adult Female\adult female hair 11b_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male hair 14_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\Adult Female\adult female feet 08_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\cybernoir\flamethrower\flamethrower_D.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\kita\bio_grenade\Volume58_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male hair 14_color.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male feet 13_surface.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\adult male\adult male body 22_surface.dds"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Aztec Game Kit\Characters\Aztec Witch2.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\charactercreatorplus\parts\Adult Female\adult female legs 13_surface.dds"
T 24576 64 64 1 7 1 1 R8G8B8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Aztec Game Kit\Characters\Aztec Warrior 12.dds"
T 24576 128 128 1 8 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Trees\Palm Tree Fronds_color.dds"
T 16384 256 16 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_COLORGRADEDEFAULT"
T 16384 128 128 1 1 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\_markers\particles.dds"
T 16384 64 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_RANDOM64X64"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
